Order ID,Date,Time,Item,Category,Quantity,Unit Price,Total Sales,Payment Method,Rating,Datetime
917,2025-08-05,10:15:00.974478,Scone,Bakery,1,3.0,3.0,Cash,4,2025-08-05 10:15:00.974478
918,2025-10-16,02:18:00.974478,Green Tea,Tea,1,2.75,2.75,Card,2,2025-10-16 02:18:00.974478
919,2025-08-17,11:41:00.974478,Chai Latte,Tea,1,4.25,4.25,Cash,4,2025-08-17 11:41:00.974478
920,2025-07-27,07:58:00.974478,Espresso,Coffee,1,2.5,2.5,Cash,4,2025-07-27 07:58:00.974478
921,2025-11-16,11:29:00.974478,Mocha,Coffee,1,4.5,4.5,Cash,4,2025-11-16 11:29:00.974478
922,2025-11-13,11:13:00.974478,Ham & Cheese,Sandwich,1,6.5,6.5,Mobile Payment,4,2025-11-13 11:13:00.974478
923,2025-12-13,07:38:00.974478,Herbal Tea,Tea,1,3.0,3.0,Cash,5,2025-12-13 07:38:00.974478
924,2025-08-02,12:23:00.974478,Mocha,Coffee,1,4.5,4.5,Card,2,2025-08-02 12:23:00.974478
925,2026-01-04,14:44:00.974478,Green Tea,Tea,1,2.75,2.75,Mobile Payment,4,2026-01-04 14:44:00.974478
926,2025-12-19,10:17:00.974478,Black Tea,Tea,1,2.5,2.5,Card,5,2025-12-19 10:17:00.974478
927,2025-10-22,14:50:00.974478,Bagel,Bakery,2,2.5,5.0,Cash,4,2025-10-22 14:50:00.974478
928,2025-08-21,08:33:00.974478,Scone,Bakery,3,3.0,9.0,Card,5,2025-08-21 08:33:00.974478
929,2025-12-29,11:21:00.974478,Bagel,Bakery,1,2.5,2.5,Mobile Payment,4,2025-12-29 11:21:00.974478
930,2025-10-08,08:12:00.974478,Americano,Coffee,1,3.0,3.0,Card,4,2025-10-08 08:12:00.974478
931,2025-08-22,08:34:00.974478,Cappuccino,Coffee,2,3.75,7.5,Mobile Payment,4,2025-08-22 08:34:00.974478
932,2025-12-12,08:44:00.974478,Mocha,Coffee,2,4.5,9.0,Card,3,2025-12-12 08:44:00.974478
933,2025-07-22,07:25:00.974478,Mocha,Coffee,1,4.5,4.5,Card,5,2025-07-22 07:25:00.974478
934,2025-12-11,09:16:00.974478,Black Tea,Tea,1,2.5,2.5,Card,4,2025-12-11 09:16:00.974478
935,2025-07-26,11:24:00.974478,Mocha,Coffee,1,4.5,4.5,Cash,5,2025-07-26 11:24:00.974478
936,2025-11-04,13:47:00.974478,Green Tea,Tea,2,2.75,5.5,Cash,3,2025-11-04 13:47:00.974478
937,2026-01-03,00:33:00.974478,Bagel,Bakery,1,2.5,2.5,Cash,4,2026-01-03 00:33:00.974478
938,2025-11-16,09:54:00.974478,Bagel,Bakery,2,2.5,5.0,Mobile Payment,5,2025-11-16 09:54:00.974478
939,2025-11-12,08:43:00.974478,Mocha,Coffee,1,4.5,4.5,Card,4,2025-11-12 08:43:00.974478
940,2025-07-20,07:51:00.974478,Chai Latte,Tea,1,4.25,4.25,Card,5,2025-07-20 07:51:00.974478
941,2025-09-26,07:40:00.974478,Espresso,Coffee,1,2.5,2.5,Card,4,2025-09-26 07:40:00.974478
942,2025-10-04,09:49:00.974478,Espresso,Coffee,1,2.5,2.5,Card,4,2025-10-04 09:49:00.974478
943,2025-09-02,07:45:00.974478,Ham & Cheese,Sandwich,1,6.5,6.5,Card,5,2025-09-02 07:45:00.974478
944,2025-09-03,08:15:00.974478,Muffin,Bakery,1,2.75,2.75,Cash,5,2025-09-03 08:15:00.974478
945,2025-10-18,12:35:00.974478,Veggie Wrap,Sandwich,1,7.0,7.0,Cash,5,2025-10-18 12:35:00.974478
946,2025-09-23,09:08:00.974478,Turkey Club,Sandwich,1,7.5,7.5,Card,5,2025-09-23 09:08:00.974478
947,2025-11-23,12:59:00.974478,Latte,Coffee,1,4.0,4.0,Card,4,2025-11-23 12:59:00.974478
948,2025-10-27,07:33:00.974478,Latte,Coffee,3,4.0,12.0,Card,3,2025-10-27 07:33:00.974478
949,2025-09-19,10:50:00.974478,Ham & Cheese,Sandwich,1,6.5,6.5,Card,5,2025-09-19 10:50:00.974478
950,2025-12-22,09:32:00.974478,Bagel,Bakery,1,2.5,2.5,Card,5,2025-12-22 09:32:00.974478
951,2025-09-26,08:35:00.974478,Turkey Club,Sandwich,2,7.5,15.0,Cash,5,2025-09-26 08:35:00.974478
952,2025-11-25,08:59:00.974478,Muffin,Bakery,3,2.75,8.25,Card,4,2025-11-25 08:59:00.974478
953,2025-12-17,05:11:00.974478,Muffin,Bakery,1,2.75,2.75,Cash,4,2025-12-17 05:11:00.974478
954,2025-09-14,08:49:00.974478,Green Tea,Tea,1,2.75,2.75,Card,5,2025-09-14 08:49:00.974478
955,2025-08-12,08:09:00.974478,Cappuccino,Coffee,2,3.75,7.5,Cash,4,2025-08-12 08:09:00.974478
956,2025-12-08,08:23:00.974478,Black Tea,Tea,1,2.5,2.5,Cash,4,2025-12-08 08:23:00.974478
957,2025-12-24,08:02:00.974478,Americano,Coffee,1,3.0,3.0,Card,4,2025-12-24 08:02:00.974478
958,2025-11-09,12:59:00.974478,Veggie Wrap,Sandwich,1,7.0,7.0,Card,5,2025-11-09 12:59:00.974478
959,2025-12-05,12:37:00.974478,Latte,Coffee,1,4.0,4.0,Card,4,2025-12-05 12:37:00.974478
960,2025-12-28,14:09:00.974478,Ham & Cheese,Sandwich,1,6.5,6.5,Mobile Payment,5,2025-12-28 14:09:00.974478
961,2025-08-06,09:31:00.974478,Turkey Club,Sandwich,1,7.5,7.5,Card,4,2025-08-06 09:31:00.974478
962,2025-10-07,07:30:00.974478,Espresso,Coffee,1,2.5,2.5,Mobile Payment,5,2025-10-07 07:30:00.974478
963,2025-07-26,11:09:00.974478,Turkey Club,Sandwich,1,7.5,7.5,Card,3,2025-07-26 11:09:00.974478
964,2025-08-25,10:17:00.974478,Americano,Coffee,2,3.0,6.0,Cash,3,2025-08-25 10:17:00.974478
965,2025-12-14,08:34:00.974478,Veggie Wrap,Sandwich,1,7.0,7.0,Card,5,2025-12-14 08:34:00.974478
966,2025-08-08,12:36:00.974478,Turkey Club,Sandwich,1,7.5,7.5,Card,4,2025-08-08 12:36:00.974478
967,2025-08-01,07:06:00.974478,Veggie Wrap,Sandwich,1,7.0,7.0,Card,5,2025-08-01 07:06:00.974478
968,2026-01-14,11:21:00.974478,Turkey Club,Sandwich,1,7.5,7.5,Card,4,2026-01-14 11:21:00.974478
969,2025-08-19,07:43:00.974478,Herbal Tea,Tea,2,3.0,6.0,Card,4,2025-08-19 07:43:00.974478
970,2025-10-10,07:19:00.974478,Americano,Coffee,2,3.0,6.0,Card,4,2025-10-10 07:19:00.974478
971,2025-09-24,09:32:00.974478,Latte,Coffee,1,4.0,4.0,Mobile Payment,4,2025-09-24 09:32:00.974478
972,2025-10-29,13:51:00.974478,Black Tea,Tea,2,2.5,5.0,Mobile Payment,5,2025-10-29 13:51:00.974478
973,2025-12-26,10:22:00.974478,Cappuccino,Coffee,1,3.75,3.75,Cash,5,2025-12-26 10:22:00.974478
974,2025-09-22,11:52:00.974478,Muffin,Bakery,1,2.75,2.75,Cash,5,2025-09-22 11:52:00.974478
975,2026-01-09,07:45:00.974478,Espresso,Coffee,2,2.5,5.0,Card,5,2026-01-09 07:45:00.974478
976,2025-11-25,09:21:00.974478,Herbal Tea,Tea,1,3.0,3.0,Mobile Payment,4,2025-11-25 09:21:00.974478
977,2025-08-26,12:10:00.974478,Black Tea,Tea,1,2.5,2.5,Card,4,2025-08-26 12:10:00.974478
978,2025-09-11,10:09:00.974478,Herbal Tea,Tea,1,3.0,3.0,Card,4,2025-09-11 10:09:00.974478
979,2025-07-23,00:41:00.974478,Chai Latte,Tea,3,4.25,12.75,Mobile Payment,4,2025-07-23 00:41:00.974478
980,2025-10-20,11:25:00.974478,Green Tea,Tea,1,2.75,2.75,Cash,5,2025-10-20 11:25:00.974478
981,2025-09-13,14:50:00.974478,Croissant,Bakery,1,3.5,3.5,Cash,4,2025-09-13 14:50:00.974478
982,2025-12-22,16:23:00.974478,Mocha,Coffee,1,4.5,4.5,Cash,5,2025-12-22 16:23:00.974478
983,2025-10-27,11:45:00.974478,Turkey Club,Sandwich,1,7.5,7.5,Mobile Payment,4,2025-10-27 11:45:00.974478
984,2025-09-01,10:37:00.974478,Black Tea,Tea,1,2.5,2.5,Card,5,2025-09-01 10:37:00.974478
985,2025-12-01,09:27:00.974478,Veggie Wrap,Sandwich,1,7.0,7.0,Card,4,2025-12-01 09:27:00.974478
986,2025-11-06,11:32:00.974478,Mocha,Coffee,2,4.5,9.0,Card,4,2025-11-06 11:32:00.974478
987,2025-11-04,07:01:00.974478,Herbal Tea,Tea,1,3.0,3.0,Cash,5,2025-11-04 07:01:00.974478
988,2025-11-20,07:45:00.974478,Americano,Coffee,1,3.0,3.0,Card,5,2025-11-20 07:45:00.974478
989,2025-10-07,15:08:00.974478,Scone,Bakery,1,3.0,3.0,Card,5,2025-10-07 15:08:00.974478
990,2025-10-01,14:55:00.974478,Latte,Coffee,1,4.0,4.0,Card,2,2025-10-01 14:55:00.974478
991,2025-07-29,10:54:00.974478,Black Tea,Tea,1,2.5,2.5,Card,5,2025-07-29 10:54:00.974478
992,2025-09-09,01:23:00.974478,Mocha,Coffee,1,4.5,4.5,Card,2,2025-09-09 01:23:00.974478
993,2025-10-14,10:32:00.974478,Green Tea,Tea,1,2.75,2.75,Mobile Payment,5,2025-10-14 10:32:00.974478
994,2025-08-30,08:06:00.974478,Bagel,Bakery,1,2.5,2.5,Card,5,2025-08-30 08:06:00.974478
995,2025-11-11,08:57:00.974478,Bagel,Bakery,1,2.5,2.5,Card,4,2025-11-11 08:57:00.974478
996,2025-08-15,12:16:00.974478,Herbal Tea,Tea,2,3.0,6.0,Card,4,2025-08-15 12:16:00.974478
997,2025-11-25,12:06:00.974478,Veggie Wrap,Sandwich,2,7.0,14.0,Card,4,2025-11-25 12:06:00.974478
998,2025-11-01,08:05:00.974478,Latte,Coffee,2,4.0,8.0,Card,4,2025-11-01 08:05:00.974478
999,2025-10-05,11:29:00.974478,Ham & Cheese,Sandwich,1,6.5,6.5,Card,4,2025-10-05 11:29:00.974478
1000,2025-12-09,08:49:00.974478,Green Tea,Tea,1,2.75,2.75,Card,4,2025-12-09 08:49:00.974478
